_id,id,urlParams,index,exitStepsDone,createdAt,data,gameLobbyId,updatedAt,lastLogin,online,idle,lastActivityAt,readyAt,gameId,exitAt,exitStatus
5PEuwjEuDioTgd6GS,AE1,{},1,['ExitSurvey'],2024-12-12 21:31:18.035,"{'personality': '{""user_id"": ""AE1"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""Other"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Indiana"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Data management clerk "", ""Extraversion"": 4, ""Agreeableness"": 7, ""Conscientiousness"": 6, ""Neuroticism"": 5, ""Openness"": 5}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/5PEuwjEuDioTgd6GS', 'nodeId': 1, 'neighbors': [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [6, 5, 13], 'InitialConnectionsForThisRound': [12, 2, 15], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'Maybe', 'bot_involved': 'No', 'emotion_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'source_rel': 'Somewhat relevant', 'political_trust': 'I am skeptical of some political news', 'feedback': ""Waiting for other's responses took long time""}",2ni2YbxQbPtRnrdCE,2024-12-12 22:20:31.913,"{'at': datetime.datetime(2024, 12, 12, 21, 54, 8, 790000)}",True,True,2024-12-12 22:20:31.335,2024-12-12 21:32:36.201,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
cZbmqdFusdvbPWh3Y,alison1572,{},2,['ExitSurvey'],2024-12-12 21:31:25.587,"{'personality': '{""user_id"": ""alison1572"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""hispanic"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Florida"", ""education"": ""High school diploma"", ""occupation"": ""Merchandiser"", ""Extraversion"": 8, ""Agreeableness"": 5, ""Conscientiousness"": 7, ""Neuroticism"": 4, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/cZbmqdFusdvbPWh3Y', 'nodeId': 9, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15], 'base_connections': [15, 13, 4], 'InitialConnectionsForThisRound': [4, 6, 10], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Extremely relevant', 'bot_involved': 'Maybe', 'feedback': 'It was very informational, I would just prefer if it was mandatory for everyone to insert an answer rather than just believe/disbelieve so I can have more perspectives to view.'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:27:29.469,"{'at': datetime.datetime(2024, 12, 12, 21, 31, 25, 763000)}",True,True,2024-12-12 22:26:35.591,2024-12-12 21:31:44.363,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
GcLqpdtFik9aYSKR9,Crone48,{},3,['ExitSurvey'],2024-12-12 21:31:45.317,"{'personality': '{""user_id"": ""Crone48"", ""age"": ""65+"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Other"", ""politicalStrength"": ""Very Strong"", ""location"": ""Indiana"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Retired"", ""Extraversion"": 8, ""Agreeableness"": 6, ""Conscientiousness"": 7, ""Neuroticism"": 3, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/GcLqpdtFik9aYSKR9', 'nodeId': 6, 'neighbors': [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [15, 8, 9], 'InitialConnectionsForThisRound': [8, 11, 9], 'sm_frequency': 'Rarely', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I trust some political news', 'source_rel': 'A little relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'No', 'feedback': ""I didn't consider the possibility of bots! An example of how overly trusting I can be, I suppose but also the comments for the most part seemed legitimate and logical. Often bot-talk is recognizably artificial not mimicking human language very well but I didn't notice this here. On the other hand, some statements were so short that they could well have been bots. Overall, there was nothing particularly thought-provoking about the experiment - unless I was dealing with bots that fooled me! I don't appreciate all this emphasis on being on time and then having to wait until everyone arrived and the study is now  40 minutes from the time I started not 30 so a little more transparency would be appreciated. There was a lot of hurry up and wait. ""}",2ni2YbxQbPtRnrdCE,2024-12-12 22:11:58.189,"{'at': datetime.datetime(2024, 12, 12, 21, 31, 45, 473000)}",False,,2024-12-12 22:11:57.211,2024-12-12 21:32:16.147,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
9z4B4Ecbnv8XMYhvD,A24,{},4,['ExitSurvey'],2024-12-12 21:31:58.999,"{'personality': '{""user_id"": ""A24"", ""age"": ""18-24"", ""gender"": ""Prefer not to answer"", ""race"": ""Other"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Florida"", ""education"": ""Associate degree"", ""occupation"": ""student"", ""Extraversion"": 3, ""Agreeableness"": 5, ""Conscientiousness"": 8, ""Neuroticism"": 8, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/9z4B4Ecbnv8XMYhvD', 'nodeId': 2, 'neighbors': [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [10, 4, 7], 'InitialConnectionsForThisRound': [10, 4, 7], 'sm_frequency': 'Sometimes', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Maybe', 'change_mind': 'No'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:25:36.262,"{'at': datetime.datetime(2024, 12, 12, 21, 31, 59, 174000)}",False,,2024-12-12 22:24:45.250,2024-12-12 21:32:55.758,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
QCmocZiJaMtoF2rhv,mrs420,{},5,['ExitSurvey'],2024-12-12 21:32:13.929,"{'personality': '{""user_id"": ""mrs420"", ""age"": ""55-64"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Republican"", ""politicalStrength"": ""Very Weak"", ""location"": ""California"", ""education"": ""Associate degree"", ""occupation"": ""Medical Assistant"", ""Extraversion"": 6, ""Agreeableness"": 9, ""Conscientiousness"": 7, ""Neuroticism"": 5, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/QCmocZiJaMtoF2rhv', 'nodeId': 8, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [13, 3, 15], 'InitialConnectionsForThisRound': [2, 0, 3], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'Maybe'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:06:02.242,"{'at': datetime.datetime(2024, 12, 12, 21, 32, 14, 134000)}",False,,2024-12-12 22:06:01.537,2024-12-12 21:33:39.162,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
k7jFJDr2kvXAQMeL7,jparticipant7,{},6,['ExitSurvey'],2024-12-12 21:32:32.489,"{'personality': '{""user_id"": ""jparticipant7"", ""age"": ""25-34"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Pennsylvania"", ""education"": ""Graduate or professional degree"", ""occupation"": ""Web developer"", ""Extraversion"": 3, ""Agreeableness"": 7, ""Conscientiousness"": 8, ""Neuroticism"": 9, ""Openness"": 5}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/k7jFJDr2kvXAQMeL7', 'nodeId': 12, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15], 'base_connections': [5, 14, 9], 'InitialConnectionsForThisRound': [9, 5, 1], 'sm_frequency': 'Rarely', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I trust some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Yes', 'feedback': 'There should probably be a ""not applicable"" option on the above questions since I don\'t think anyone cited real sources'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:28:39.712,"{'at': datetime.datetime(2024, 12, 12, 22, 28, 39, 711000)}",True,,2024-12-12 22:05:58.137,2024-12-12 21:34:08.453,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
GuhBz8kHgZmJLALjn,ghostie1,{},7,['ExitSurvey'],2024-12-12 21:32:33.344,"{'personality': '{""user_id"": ""ghostie1"", ""age"": ""35-44"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Independent"", ""politicalStrength"": ""Neutral"", ""location"": ""Louisiana"", ""education"": ""High school diploma"", ""occupation"": ""unemployed"", ""Extraversion"": 2, ""Agreeableness"": 5, ""Conscientiousness"": 7, ""Neuroticism"": 6, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/GuhBz8kHgZmJLALjn', 'nodeId': 7, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [13, 5, 3], 'InitialConnectionsForThisRound': [5, 3, 13], 'sm_frequency': 'Often', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Maybe'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:10:16.138,"{'at': datetime.datetime(2024, 12, 12, 21, 33, 59, 346000)}",False,,2024-12-12 22:09:24.149,2024-12-12 21:33:03.332,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
5DsDZaWGWpTKjXZPF,p22,{},8,['ExitSurvey'],2024-12-12 21:33:01.498,"{'personality': '{""user_id"": ""p22"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""hispanic"", ""political"": ""Independent"", ""politicalStrength"": ""Somewhat Weak"", ""location"": ""California"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""biller"", ""Extraversion"": 2, ""Agreeableness"": 9, ""Conscientiousness"": 6, ""Neuroticism"": 7, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/5DsDZaWGWpTKjXZPF', 'nodeId': 0, 'neighbors': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [12, 5, 15], 'InitialConnectionsForThisRound': [12, 6, 10], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Not relevant', 'logic_rel': 'Extremely relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Maybe'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:07:14.512,"{'at': datetime.datetime(2024, 12, 12, 21, 33, 1, 730000)}",False,,2024-12-12 22:07:12.728,2024-12-12 21:34:04.205,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
nrSv89ToJ2Npt5KeZ,pita1,{},9,['ExitSurvey'],2024-12-12 21:33:02.720,"{'personality': '{""user_id"": ""pita1"", ""age"": ""18-24"", ""gender"": ""Female"", ""race"": ""Asian"", ""political"": ""Democrat"", ""politicalStrength"": ""Neutral"", ""location"": ""California"", ""education"": ""Associate degree"", ""occupation"": ""Unemployed/Full-time student"", ""Extraversion"": 4, ""Agreeableness"": 7, ""Conscientiousness"": 4, ""Neuroticism"": 8, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/nrSv89ToJ2Npt5KeZ', 'nodeId': 14, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15], 'base_connections': [10, 3, 1], 'InitialConnectionsForThisRound': [9, 0, 4], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'Maybe', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'Maybe'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:25:59.412,"{'at': datetime.datetime(2024, 12, 12, 22, 25, 14, 427000)}",False,,2024-12-12 22:06:23.799,2024-12-12 21:33:29.432,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
kSubgncWHLE67pHHS,jason1,{},10,['ExitSurvey'],2024-12-12 21:33:13.323,"{'personality': '{""user_id"": ""jason1"", ""age"": ""18-24"", ""gender"": ""Male"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Massachusetts"", ""education"": ""High school diploma"", ""occupation"": ""Unemployed"", ""Extraversion"": 8, ""Agreeableness"": 8, ""Conscientiousness"": 5, ""Neuroticism"": 7, ""Openness"": 6}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/kSubgncWHLE67pHHS', 'nodeId': 13, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15], 'base_connections': [2, 12, 7], 'InitialConnectionsForThisRound': [2, 12, 0], 'sm_frequency': 'Often', 'change_mind': 'Maybe', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:04:07.805,"{'at': datetime.datetime(2024, 12, 12, 21, 33, 13, 500000)}",True,True,2024-12-12 22:04:05.052,2024-12-12 21:35:06.670,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
jLJmi7n9WxdDQ5Enx,s1chris,{},11,['ExitSurvey'],2024-12-12 21:33:45.705,"{'personality': '{""user_id"": ""s1chris"", ""age"": ""25-34"", ""gender"": ""Male"", ""race"": ""hispanic"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""New York"", ""education"": ""High school diploma"", ""occupation"": ""Retail"", ""Extraversion"": 7, ""Agreeableness"": 7, ""Conscientiousness"": 6, ""Neuroticism"": 8, ""Openness"": 7}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/jLJmi7n9WxdDQ5Enx', 'nodeId': 11, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15], 'base_connections': [14, 5, 15], 'InitialConnectionsForThisRound': [5, 1, 0], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Maybe', 'political_trust': 'I trust some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Relevant', 'bot_involved': 'Maybe', 'feedback': 'Overall enjoyable experiment. Faced no issues or problems during it.'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:11:19.159,"{'at': datetime.datetime(2024, 12, 12, 21, 33, 45, 853000)}",False,,2024-12-12 22:09:49.302,2024-12-12 21:34:23.585,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
ziXPBsFZTtAeo4bXE,Ckilar2,{},12,['ExitSurvey'],2024-12-12 21:34:25.752,"{'personality': '{""user_id"": ""Ckilar2"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Republican"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Texas"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Architecture"", ""Extraversion"": 6, ""Agreeableness"": 7, ""Conscientiousness"": 8, ""Neuroticism"": 9, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/ziXPBsFZTtAeo4bXE', 'nodeId': 15, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'base_connections': [11, 6, 2], 'InitialConnectionsForThisRound': [8, 6, 1], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'Relevant', 'logic_rel': 'Relevant', 'emotion_rel': 'Somewhat relevant', 'bot_involved': 'No', 'feedback': 'none'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:19:44.861,"{'at': datetime.datetime(2024, 12, 12, 22, 9, 2, 88000)}",True,True,2024-12-12 22:19:41.571,2024-12-12 21:36:09.020,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
fZPNt8RR5qQeP5p7P,T9,{},13,['ExitSurvey'],2024-12-12 21:34:36.313,"{'personality': '{""user_id"": ""T9"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Weak"", ""location"": ""Nebraska"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Paralegal"", ""Extraversion"": 8, ""Agreeableness"": 8, ""Conscientiousness"": 8, ""Neuroticism"": 4, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/fZPNt8RR5qQeP5p7P', 'nodeId': 10, 'neighbors': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15], 'base_connections': [14, 11, 8], 'InitialConnectionsForThisRound': [14, 8, 1], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'Yes', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Somewhat relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No', 'feedback': 'The study was interactive.'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:18:06.612,"{'at': datetime.datetime(2024, 12, 12, 21, 34, 36, 914000)}",True,True,2024-12-12 22:18:06.249,2024-12-12 21:34:55.770,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
GN4vdNdemkyfCXwzh,Mickie1,{},14,['ExitSurvey'],2024-12-12 21:34:48.528,"{'personality': '{""user_id"": ""Mickie1"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Somewhat Strong"", ""location"": ""Georgia"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Closing manager"", ""Extraversion"": 4, ""Agreeableness"": 7, ""Conscientiousness"": 6, ""Neuroticism"": 7, ""Openness"": 10}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/GN4vdNdemkyfCXwzh', 'nodeId': 5, 'neighbors': [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [3, 12, 1], 'InitialConnectionsForThisRound': [3, 12, 15], 'sm_frequency': 'Often', 'change_mind': 'Yes', 'more_informed': 'No', 'political_trust': 'I am skeptical of all political news', 'source_rel': 'A little relevant', 'logic_rel': 'Not relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No', 'feedback': 'It was interesting to see how people think.'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:05:54.394,"{'at': datetime.datetime(2024, 12, 12, 21, 56, 32, 47000)}",False,,2024-12-12 22:05:28.128,2024-12-12 21:35:37.478,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
CpebBDAcQeiqpFvGX,B2,{},15,['ExitSurvey'],2024-12-12 21:34:59.227,"{'personality': '{""user_id"": ""B2"", ""age"": ""45-54"", ""gender"": ""Female"", ""race"": ""Black or African American"", ""political"": ""Republican"", ""politicalStrength"": ""Very Strong"", ""location"": ""Virginia"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Customer Service Manager"", ""Extraversion"": 4, ""Agreeableness"": 8, ""Conscientiousness"": 10, ""Neuroticism"": 4, ""Openness"": 4}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/CpebBDAcQeiqpFvGX', 'nodeId': 3, 'neighbors': [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [8, 14, 4], 'InitialConnectionsForThisRound': [8, 14, 4], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'Yes', 'political_trust': 'I trust some political news', 'logic_rel': 'Relevant', 'emotion_rel': 'A little relevant', 'bot_involved': 'No', 'feedback': 'It was a new experience for me.', 'source_rel': 'Somewhat relevant'}",2ni2YbxQbPtRnrdCE,2024-12-12 22:17:28.305,"{'at': datetime.datetime(2024, 12, 12, 21, 34, 59, 917000)}",False,,2024-12-12 22:17:26.409,2024-12-12 21:35:30.252,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
GLEs5yBAJuDnhiGyj,aku68,{},16,['ExitSurvey'],2024-12-12 21:35:32.809,"{'personality': '{""user_id"": ""aku68"", ""age"": ""55-64"", ""gender"": ""Female"", ""race"": ""White"", ""political"": ""Democrat"", ""politicalStrength"": ""Very Strong"", ""location"": ""Ohio"", ""education"": ""Bachelor\'s degree"", ""occupation"": ""Retired Teacher"", ""Extraversion"": 8, ""Agreeableness"": 7, ""Conscientiousness"": 7, ""Neuroticism"": 6, ""Openness"": 8}', 'statement': [{'_id': 0, 'statement': 'Only Americans under 50 are affected by the increased recent inflation.', 'factual': False}, {'_id': 1, 'statement': 'Prices for used cars and trucks, and new vehicles have fallen since 2023.', 'factual': True}, {'_id': 2, 'statement': 'The average price for airline tickets increased in August 2024 when compared to August 2023.', 'factual': False}], 'avatar': '/avatars/jdenticon/GLEs5yBAJuDnhiGyj', 'nodeId': 4, 'neighbors': [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'base_connections': [8, 0, 15], 'InitialConnectionsForThisRound': [15, 5, 3], 'sm_frequency': 'Sometimes', 'change_mind': 'No', 'more_informed': 'No', 'political_trust': 'I am skeptical of some political news', 'source_rel': 'Not relevant', 'logic_rel': 'Somewhat relevant', 'emotion_rel': 'Not relevant', 'bot_involved': 'Yes', 'feedback': 'I tend to assume bots are going to show up in any online survey, experiment, etc. Many of these studies also hold back information about other participants in the study. The opinions of others on the internet in general rarely have any impact on me. '}",2ni2YbxQbPtRnrdCE,2024-12-12 22:13:44.466,"{'at': datetime.datetime(2024, 12, 12, 21, 35, 32, 970000)}",True,True,2024-12-12 22:13:34.205,2024-12-12 21:36:09.707,2ni2YbxQbPtRnrdCE,2024-12-12 22:02:37.569,finished
Msr5NBCjstN2piY5r,Abri1,{},17,[],2024-12-12 21:35:56.766,{},2ni2YbxQbPtRnrdCE,2024-12-12 22:03:43.806,"{'at': datetime.datetime(2024, 12, 12, 22, 3, 39, 162000)}",False,,2024-12-12 22:03:40.122,,,2024-12-12 21:36:14.374,gameFull
kuZXtrCA7DFFRrK6e,SunX8,{},18,[],2024-12-12 21:36:00.856,{},2ni2YbxQbPtRnrdCE,2024-12-12 21:36:40.476,"{'at': datetime.datetime(2024, 12, 12, 21, 36, 1, 136000)}",False,,2024-12-12 21:36:40.163,,,2024-12-12 21:36:14.374,gameFull
